"vo_avg s valence electrons","vo_avg p valence electrons","vo_avg d valence electrons","vo_avg f valence electrons","PymatgenData mean Z","PymatgenData mean ionization_energy","PymatgenData mean electron_affinity","band center","PymatgenData mean atomic_radius","PymatgenData mean max_oxidation_state","PymatgenData mean X","PymatgenData mean mendeleev_no","PymatgenData mean row","PymatgenData mean group","PymatgenData mean atomic_mass","min_diff_X_all_atoms","reactionEnergy"
2,0,4.2,11.2,67.8,7.510268,0.110575752,3.85090487737191,1.44,6.2,1.764,51.4,5.8,6.2,166.74677,0.68,-0.871495725757058
2,0,6,11.2,66,8.1456554,-0.075682688,4.14203559366816,1.35,6,1.85,61.6,5.6,8,162.0474,0.25,-0.57019209956249
2,0,4.4,11.2,68,7.5936412,0.134975112,3.91205340672196,1.39,6.4,1.786,56.2,5.8,6.4,167.2104,0.57,-0.799862574057414
1,0,8,0,45,7.4589,1.142892,4.29830016583748,1.35,6,2.28,65,5,9,102.9055,0,-0.2842750142581
1,0,7.2,0,44.2,7.38018,1.065596,4.22392633063308,1.31,7.6,2.216,62.6,5,8.2,101.4371,0.0799999999999996,-0.43703115166042
1.8,0,2.4,0,25.8,6.740972,0.372082584,3.54206909947519,1.55,3.6,1.544,28.2,4.2,4.2,56.5458296,0.92,-1.1447542111591
1.8,1.6,9.6,0,49,7.3669144,1.11823456,4.24223831643808,1.43,4.4,2.024,79.4,5,13,115.5491,0.32,0.204477903143044
1.8,0,4,11.2,67.4,7.5314368,0.491665784,4.14252998831474,1.43,5.2,1.656,54.6,5.8,5.8,165.339404,0.78,-1.0409193799596
1.8,0,5.6,0,43.4,7.187284,0.6701784,3.98697100274869,1.35,6.8,1.976,60.2,5,7.4,98.9811,0.38,-0.69993175995748
1.8,0,3.2,0,26.6,6.954276,0.2890144,3.60805796841703,1.39,4.4,1.688,53.8,4.2,5,58.8747,0.74,-1.09302156085593
1.8,0.8,9.6,11.2,73.8,6.37840984,0.484620952,3.35545233672865,1.79,3.6,1.752,75.4,5.8,12.2,184.08774,0.66,-0.241397356457099
1.8,0,4,0,27.4,6.8887296,0.650708,3.75930581113207,1.35,5.2,1.76,56.2,4.2,5.8,61.3343,0.65,-0.943515006859315
1.8,0,4.8,11.2,68.2,7.783004,0.881779056,4.37771956803806,1.35,6,2.344,57,5.8,6.6,167.6531,0.0800000000000001,-0.872013014158227
1.8,0,2.4,0,40.2,6.465588,0.47761216,3.44776209932712,1.71,3.6,1.432,33,5,4.2,91.70578,1.06,0.0567483886416369
1.8,0,9.6,0,33,9.0071376,-0.2674216,4.61467832651206,1.35,2.8,1.776,73.8,4.2,11.4,72.9083,0.63,-0.0466816732650557
1.8,0,3.2,0,41,6.7990808,0.5752096,3.67202159985524,1.51,4.4,1.52,52.2,5,5,93.5603,0.95,-1.09705741725972
1,0,7.5,0,44.5,7.4097,1.094582,4.25166450222441,1.325,7,2.24,63.5,5,8.5,101.98775,0.0799999999999996,-0.375418456055712
1.5,0,4.5,0,33,7.010195,0.661136115,3.80865751093751,1.475,4.5,1.82,42,4.5,6,73.930706,0.92,-0.615506672859709
1.5,1,9,0,47.5,7.401409,1.1274811,4.26317530584474,1.4,5,2.12,74,5,11.5,110.80775,0.32,0.207590205239313
1.5,0,5.5,7,59,7.5042355,0.735875615,4.20027103888299,1.4,5.5,1.89,58.5,5.5,7,141.92669,0.78,-0.689697014257916
1.5,0,6.5,0,44,7.28914,0.847446,4.10098518960116,1.35,6.5,2.09,62,5,8,100.45275,0.38,-0.537331904458341
1.5,0,5,0,33.5,7.14351,0.6092185,3.85285104647575,1.375,5,1.91,58,4.5,6.5,75.38625,0.74,-0.506506712858908
1.5,0.5,9,7,63,6.78359365,0.731472595,3.68197384422484,1.625,4.5,1.95,71.5,5.5,11,153.6444,0.66,-0.116732346958969
1.5,0,5.5,0,34,7.1025435,0.835277,3.95301591411442,1.35,5.5,1.955,59.5,4.5,7,76.9235,0.65,-0.677131749655899
1.5,0,6,7,59.5,7.661465,0.97969641,4.34776676863287,1.35,6,2.32,60,5.5,7.5,143.37275,0.0800000000000001,-0.6240996196602
1.5,0,4.5,0,42,6.83808,0.7270921,3.74495914957455,1.575,4.5,1.75,45,5,6,95.905675,1.06,-0.672236965960991
1.5,0,9,0,37.5,8.4265485,0.261446,4.49339578394801,1.35,4,1.965,70.5,4.5,10.5,84.15725,0.63,-0.387682354658836
1.5,0,5,0,42.5,7.046513,0.7880905,3.89539986345815,1.45,5,1.805,57,5,6.5,97.06475,0.95,-0.517359973156061
1,0,7.8,0,44.8,7.43922,1.123568,4.27958482807294,1.34,6.4,2.264,64.4,5,8.8,102.5384,0.0799999999999996,-0.324646639756764
1.2,0,6.6,0,40.2,7.279418,0.950189646,4.09531029131249,1.4,5.4,2.096,55.8,4.8,7.8,91.3155824,0.92,-0.580285073955537
1.2,0.4,8.4,0,46,7.4359036,1.13672764,4.28421562691095,1.37,5.6,2.216,68.6,5,10,106.0664,0.32,-0.418944425159651
1.2,0,7,2.8,50.6,7.4770342,0.980085446,4.25881691860882,1.37,5.8,2.124,62.4,5.2,8.2,118.513976,0.78,-0.572312274459335
1.2,0,7.4,0,44.6,7.390996,1.0247136,4.21825980518377,1.35,6.2,2.204,63.8,5,8.6,101.9244,0.38,-0.373621824458468
1.2,0,6.8,0,40.4,7.332744,0.9294226,4.11425240843401,1.36,5.6,2.132,62.2,4.8,8,91.8978,0.74,-0.568850714355875
1.2,0.2,8.4,2.8,52.2,7.18877746,0.978324238,4.04026939711293,1.46,5.4,2.148,67.6,5.2,9.8,123.20106,0.66,-0.431892962157662
1.2,0,7,0,40.6,7.3163574,1.019846,4.15670754184699,1.35,5.8,2.15,62.8,4.8,8.2,92.5127,0.65,-0.500023600557114
1.2,0,7.2,2.8,50.8,7.539926,1.077613764,4.31801890930625,1.35,6,2.296,63,5.2,8.4,119.0924,0.0800000000000001,-0.451563391258759
1.2,0,6.6,0,43.8,7.210572,0.97657204,4.06777458187132,1.44,5.4,2.068,57,5,7.8,100.10557,1.06,-0.739105676456319
1.2,0,8.4,0,42,7.8459594,0.7903136,4.37530077778196,1.35,5.2,2.154,67.2,4.8,9.6,95.4062,0.63,-0.383523230658255
1.2,0,6.8,0,44,7.2939452,1.0009714,4.13236678586747,1.39,5.6,2.09,61.8,5,8,100.5692,0.95,-0.636235080556588
1,0,7,0,44,7.3605,1.046272,4.20553482587065,1.3,8,2.2,62,5,8,101.07,0,-0.41116564285673
1.8,0,2.2,0,25.6,6.721292,0.352758584,3.52664648657604,1.54,4,1.528,27.6,4.2,4,56.1787296,0.84,-1.13674494855783
1.8,1.6,9.4,0,48.8,7.3472344,1.09891056,4.22376707899383,1.42,4.8,2.008,78.8,5,12.8,115.182,0.24,0.0077960614444521
1.8,0,3.8,11.2,67.2,7.5117568,0.472341784,4.12449289343075,1.42,5.6,1.64,54,5.8,5.6,164.972304,0.7,-1.21540639255815
1.8,0,5.4,0,43.2,7.167604,0.6508544,3.96961123118901,1.34,7.2,1.96,59.6,5,7.2,98.614,0.3,-0.592367472559062
1.8,0,3,0,26.4,6.934596,0.2696904,3.59234803171003,1.38,4.8,1.672,53.2,4.2,4.8,58.5076,0.66,-1.12791009255577
1.8,0.8,9.4,11.2,73.6,6.35872984,0.465296952,3.34084227660911,1.78,4,1.736,74.8,5.8,12,183.72064,0.58,0.994680708042353
1.8,0,3.8,0,27.2,6.8690496,0.631384,3.7429373223572,1.34,5.6,1.744,55.6,4.2,5.6,60.9672,0.57,-1.22298136146034
1.8,0,4.6,11.2,68,7.763324,0.862455056,4.35865842824018,1.34,6.4,2.328,56.4,5.8,6.4,167.286,0.16,-0.838132392159395
1.8,0,2.2,0,40,6.445908,0.45828816,3.43275011092911,1.7,4,1.416,32.4,5,4,91.33868,0.98,-1.06493628345831
1.8,0,9.4,0,32.8,8.9874576,-0.2867456,4.59458543857422,1.34,3.2,1.76,73.2,4.2,11.2,72.5412,0.55,-0.35652368746284
1.8,0,3,0,40.8,6.7794008,0.5558856,3.65603315747837,1.5,4.8,1.504,51.6,5,4.8,93.1932,0.87,-1.11361608855711
1.5,0,4,0,32.5,6.960995,0.612826115,3.76733436838241,1.45,5.5,1.78,40.5,4.5,5.5,73.012956,0.84,-0.825671347057295
1.5,1,8.5,0,47,7.352209,1.0791711,4.21692073966365,1.375,6,2.08,72.5,5,11,109.89,0.24,-0.151672308055794
1.5,0,5,7,58.5,7.4550355,0.687565615,4.15469897092693,1.375,6.5,1.85,57,5.5,6.5,141.00894,0.7,-0.578844911356072
1.5,0,6,0,43.5,7.23994,0.799136,4.05649035247822,1.325,7.5,2.05,60.5,5,7.5,99.535,0.3,-0.553939284155575
1.5,0,4.5,0,33,7.09431,0.5609085,3.81104841324348,1.35,6,1.87,56.5,4.5,6,74.4685,0.66,-0.769725830358738
1.5,0.5,8.5,7,62.5,6.73439365,0.683162595,3.64202519312872,1.6,5.5,1.91,70,5.5,10.5,152.72665,0.58,-0.314898297455301
1.5,0,5,0,33.5,7.0533435,0.786967,3.91012651288252,1.325,6.5,1.915,58,4.5,6.5,76.00575,0.57,-0.600075097058806
1.5,0,5.5,7,59,7.612265,0.93138641,4.30059440265862,1.325,7,2.28,58.5,5.5,7,142.455,0.16,-0.681314139356772
1.5,0,4,0,41.5,6.78888,0.6787821,3.70432712100373,1.55,5.5,1.71,43.5,5,5.5,94.987925,0.98,-0.882279733256809
1.5,0,8.5,0,37,8.3773485,0.213136,4.44464337341928,1.325,5,1.925,69,4.5,10,83.2395,0.55,-0.484871077459474
1.5,0,4.5,0,42,6.997313,0.7397805,3.85313558440325,1.425,6,1.765,55.5,5,6,96.147,0.87,-0.839880043359671
1.2,0,5.8,0,39.4,7.200698,0.872893646,4.02444880631482,1.36,7,2.032,53.4,4.8,7,89.8471824,0.84,-0.585038358457467
1.2,0.4,7.6,0,45.2,7.3571836,1.05943164,4.21008549762206,1.33,7.2,2.152,66.2,5,9.2,104.598,0.24,-0.454350653358205
1.2,0,6.2,2.8,49.8,7.3983142,0.902789446,4.18512626522267,1.33,7.4,2.06,60,5.2,7.4,117.045576,0.7,-0.612916965458652
1.2,0,6.6,0,43.8,7.312276,0.9474176,4.14527091480948,1.31,7.8,2.14,61.4,5,7.8,100.456,0.3,-0.496920686457969
1.2,0,6,0,39.6,7.254024,0.8521266,4.04306316645268,1.32,7.2,2.068,59.8,4.8,7.2,90.4294,0.66,-0.564356618156097
1.2,0.2,7.6,2.8,51.4,7.11005746,0.901028238,3.97036028915659,1.42,7,2.084,65.2,5.2,9,121.73266,0.58,-0.449579273156786
1.2,0,6.2,0,39.8,7.2376374,0.94255,4.08478369526053,1.31,7.4,2.086,60.4,4.8,7.4,91.0443,0.57,-0.549510767558758
1.2,0,6.4,2.8,50,7.461206,1.000317764,4.24330387908972,1.31,7.6,2.232,60.6,5.2,7.6,117.624,0.16,-0.566182366058428
1.2,0,5.8,0,43,7.131852,0.89927604,3.99738954947985,1.4,7,2.004,54.6,5,7,98.63717,0.98,-0.742302605757658
1.2,0,7.6,0,41.2,7.7672394,0.7130176,4.29959459476506,1.31,6.8,2.09,64.8,4.8,8.8,93.9378,0.55,-0.461080436761193
1.2,0,6,0,43.2,7.2152252,0.9236754,4.06086410934922,1.35,7.2,2.026,59.4,5,7.2,99.1008,0.87,-0.64280567736111
2,0,1,0,21,6.56149,0.17938023,3.37479270315091,1.6,3,1.36,19,4,3,44.955912,0,-1.00307746075757
2,1.6,8.2,0,44.2,7.1874324,0.925532206,4.04189599730386,1.48,3.8,1.84,70.2,4.8,11.8,103.9591824,0.6,0.454455145042658
2,0,2.6,11.2,62.6,7.3519548,0.29896343,3.94689645642989,1.48,4.6,1.472,45.4,5.6,4.6,153.7494864,0.14,-0.997217625356797
2,0,4.2,0,38.6,7.007802,0.477476046,3.79868383983366,1.4,6.2,1.792,51,4.8,6.2,87.3911824,0.54,-0.708959136655693
2,0,1.8,0,21.8,6.774794,0.096312046,3.43766520708572,1.44,3.8,1.504,44.6,4,3.8,47.2847824,0.18,-0.996729044959437
2,0.8,8.2,11.2,69,6.19892784,0.291918598,3.19698903204354,1.84,3,1.568,66.2,5.6,11,172.4978224,0.26,0.186126818041004
2,0,2.6,0,22.6,6.7092476,0.458005646,3.58177027720919,1.4,4.6,1.576,47,4,4.6,49.7443824,0.27,-0.888567603657947
2,0,3.4,11.2,63.4,7.603522,0.689076702,4.17097906329518,1.4,5.4,2.16,47.8,5.6,5.4,156.0631824,1,-0.902442416258936
2,0,1,0,35.4,6.286106,0.284909806,3.28493940920955,1.76,3,1.248,23.8,4.8,3,80.1158624,0.14,-0.985592241856438
2,0,8.2,0,28.2,8.8276556,-0.460123954,4.39674729835424,1.4,2.2,1.592,64.6,4,10.2,61.3183824,0.29,-0.161871951057918
2,0,1.8,0,36.2,6.6195988,0.382507246,3.49860811660623,1.56,3.8,1.336,43,4.8,3.8,81.9703824,0.03,-0.96333401015815
2,1,5.5,0,35.5,6.952704,0.645725215,3.7775339140107,1.525,3.5,1.66,51,4.5,8.5,81.832956,0.6,-0.389360072555945
2,0,2,7,47,7.0555305,0.25411973,3.72179541283806,1.525,4,1.43,35.5,5,4,112.951896,0.14,-1.00175090585887
2,0,3,0,32,6.840435,0.365690115,3.63381975245897,1.475,5,1.63,39,4.5,5,71.477956,0.54,-0.840314337058743
2,0,1.5,0,21.5,6.694805,0.127462615,3.41395191366869,1.5,3.5,1.45,35,4,3.5,46.411456,0.18,-0.986595389555959
2,0.5,5.5,7,51,6.33488865,0.24971671,3.26254025913289,1.75,3,1.49,48.5,5,8,124.669606,0.26,-0.501043211154837
2,0,2,0,22,6.6538385,0.353521115,3.50270645866212,1.475,4,1.495,36.5,4,4,47.948706,0.27,-0.915210133559384
2,0,2.5,7,47.5,7.21276,0.497940525,3.85248910505804,1.475,4.5,1.86,37,5,4.5,114.397956,1,-0.972873505058459
2,0,1,0,30,6.389375,0.245336215,3.31835056717176,1.7,3,1.29,22,4.5,3,66.930881,0.14,-0.987603707358147
2,0,5.5,0,25.5,7.9778435,-0.220309885,3.98152873039616,1.475,2.5,1.505,47.5,4,7.5,55.182456,0.29,-0.713258127062517
2,0,1.5,0,30.5,6.597808,0.306334615,3.45165376443041,1.575,3.5,1.345,34,4.5,3.5,68.089956,0.03,-0.971857976158361
2,0.4,2.8,0,26.8,6.7179756,0.365918224,3.53046255544912,1.57,3.2,1.48,31.8,4.2,5.2,59.7067296,0.6,-1.16585242165726
2,0,1.4,2.8,31.4,6.7591062,0.20927603,3.50953242577633,1.57,3.4,1.388,25.6,4.4,3.4,72.1543056,0.14,-0.974632448857818
2,0,1.8,0,25.4,6.673068,0.253904184,3.47611081893544,1.55,3.8,1.468,27,4.2,3.8,55.5647296,0.54,-1.10499130435616
2,0,1.2,0,21.2,6.614816,0.158613184,3.39040219647296,1.56,3.2,1.396,25.4,4,3.2,45.5381296,0.18,-0.998558738457149
2,0.2,2.8,2.8,33,6.47084946,0.207514822,3.32943555194466,1.66,3,1.412,30.8,4.4,5,76.8413896,0.26,-1.17476741526022
2,0,1.4,0,21.4,6.5984294,0.249036584,3.4253878909043,1.55,3.4,1.414,26,4,3.4,46.1530296,0.27,-1.03427367975652
2,0,1.6,2.8,31.6,6.821998,0.306804348,3.5583185816487,1.55,3.6,1.56,26.2,4.4,3.6,72.7327296,1,-1.0241894129567
2,0,1,0,24.6,6.492644,0.205762624,3.35210155042062,1.64,3,1.332,20.2,4.2,3,53.7458996,0.14,-0.976054379759233
2,0,2.8,0,22.8,7.1280314,0.019504184,3.60552243630283,1.55,2.8,1.418,30.4,4,4.8,49.0465296,0.29,-1.15917814945985
2,0,1.2,0,24.8,6.5760172,0.230161984,3.40532958034281,1.59,3.2,1.354,25,4.2,3.2,54.2095296,0.03,-0.953198858157492
2,2,10,0,50,7.343918,1.1120702,4.22833747927032,1.45,4,1.96,83,5,14,118.71,0,0.457652074442223
2,0.4,4.4,11.2,68.4,7.5084404,0.485501424,4.12895587235642,1.45,4.8,1.592,58.2,5.8,6.8,168.500304,0.46,-1.05995442326
2,0.4,6,0,44.4,7.1642876,0.66401404,3.97390661773122,1.37,6.4,1.912,63.8,5,8.4,102.142,0.0600000000000001,-0.545730834160139
2,0.4,3.6,0,27.6,6.9312796,0.28285004,3.59623519407725,1.41,4,1.624,57.4,4.2,6,62.0356,0.42,-1.10641201075757
2,1.2,10,11.2,74.8,6.35541344,0.478456592,3.34445729282073,1.81,3.2,1.688,79,5.8,13.2,187.24864,0.34,0.413788003942528
2,0.4,4.4,0,28.4,6.8657332,0.64454364,3.74698743247289,1.37,4.8,1.696,59.8,4.2,6.8,64.4952,0.33,-0.98462705415929
2,0.4,5.2,11.2,69.2,7.7600076,0.875614696,4.36337479003593,1.37,5.6,2.28,60.6,5.8,7.6,170.814,0.4,-0.799261610655748
2,0.4,2.8,0,41.2,6.4425916,0.4714478,3.43646457760368,1.73,3.2,1.368,36.6,5,5.2,94.86668,0.74,-1.09931500975924
2,0.4,10,0,34,8.9841412,-0.27358596,4.59955708927513,1.37,2.4,1.712,77.4,4.2,12.4,76.0692,0.31,0.484855975141755
2,0.4,3.6,0,42,6.7760844,0.56904524,3.65998923143824,1.53,4,1.456,55.8,5,6,96.7212,0.63,-1.04770113715765
2,1,6.5,7,61.5,7.4467445,0.720464715,4.16594725355388,1.45,4.5,1.73,67.5,5.5,9.5,149.82894,0.46,-0.0428441878566161
2,1,7.5,0,46.5,7.231649,0.8320351,4.0674727486223,1.4,5.5,1.93,71,5,10.5,108.355,0.0600000000000001,-0.245122594856156
2,1,6,0,36,7.086019,0.5938076,3.82136630870524,1.425,4,1.75,67,4.5,9,83.2885,0.42,-0.26790967985923
2,1.5,10,7,65.5,6.72610265,0.716061695,3.65188548120096,1.675,3.5,1.79,80.5,5.5,13.5,161.54665,0.34,0.539835623844766
2,1,6.5,0,36.5,7.0450525,0.8198661,3.92071264882925,1.4,4.5,1.795,68.5,4.5,9.5,84.82575,0.33,-0.12926591035918
2,1,7,7,62,7.603974,0.96428551,4.3122376773323,1.4,5,2.16,69,5.5,10,151.275,0.4,-0.466831970857101
2,1,5.5,0,44.5,6.780589,0.7116812,3.71435608307566,1.625,3.5,1.59,54,5,8.5,103.807925,0.74,-0.427052873360452
2,1,10,0,40,8.3690575,0.2460351,4.45667664109765,1.4,3,1.805,79.5,4.5,13,92.0595,0.31,0.559040738343384
2,1,6,0,45,6.989022,0.7726796,3.86356742515913,1.5,4,1.645,66,5,9,104.967,0.63,-0.329992316058423
2,1.6,8.6,2.8,54.6,7.3850486,0.955428006,4.20327004112263,1.45,4.2,1.868,76.8,5.2,12.2,131.157576,0.46,0.811117066340586
2,1.6,9,0,48.6,7.2990104,1.00005616,4.16324190582781,1.43,4.6,1.948,78.2,5,12.6,114.568,0.0600000000000001,-0.0760929614579879
2,1.6,8.4,0,44.4,7.2407584,0.90476516,4.06059105626834,1.44,4,1.876,76.6,4.8,12,104.5414,0.42,0.11813550194077
2,1.8,10,2.8,56.2,7.09679186,0.953666798,3.98757299022302,1.54,3.8,1.892,82,5.2,13.8,135.84466,0.34,0.591697392240377
2,1.6,8.6,0,44.6,7.2243718,0.99518856,4.10249245606482,1.43,4.2,1.894,77.2,4.8,12.2,105.1563,0.33,0.0268075669419261
2,1.6,8.8,2.8,54.8,7.4479404,1.052956324,4.2616998723713,1.43,4.4,2.04,77.4,5.2,12.4,131.736,0.4,-0.334274707655794
2,1.6,8.2,0,47.8,7.1185864,0.9519146,4.01471943048565,1.52,3.8,1.812,71.4,5,11.8,112.74917,0.74,0.530346470143769
2,1.6,10,0,46,7.7539738,0.76565616,4.31823462515944,1.43,3.6,1.898,81.6,4.8,13.6,108.0498,0.31,0.467489942137973
2,1.6,8.4,0,48,7.2019596,0.97631396,4.07846917158412,1.47,4,1.834,76.2,5,12,113.2128,0.63,0.082329674541171
2,0,3,14,73,7.549571,0.32885923,4.1044776119403,1.45,5,1.5,52,6,5,180.94788,0,-1.01967259545833
2,0,4.6,2.8,49,7.2054182,0.507371846,3.95034755726525,1.37,6.6,1.82,57.6,5.2,6.6,114.589576,0.4,-0.729462914357072
2,0,2.2,2.8,32.2,6.9724102,0.126207846,3.57491513537,1.41,4.2,1.532,51.2,4.4,4.2,74.483176,0.04,-1.01642450855704
2,0.8,8.6,14,79.4,6.39654404,0.321814398,3.32462988388368,1.81,3.4,1.596,72.8,6,11.4,199.696216,0.12,-0.577602711759909
2,0,3,2.8,33,6.9068638,0.487901446,3.72477364841138,1.37,5,1.604,53.6,4.4,5,76.942776,0.13,-1.02302626245634
2,0,3.8,14,73.8,7.8011382,0.718972502,4.3375067915139,1.37,5.8,2.188,54.4,6,5.8,183.261576,0.86,-1.27577675245536
2,0,1.4,2.8,45.8,6.4837222,0.314805606,3.41609170914932,1.73,3.4,1.276,30.4,5.2,3.4,107.314256,0.28,-0.973677873559581
2,0,8.6,2.8,38.6,9.0252718,-0.430228154,4.57228889854829,1.37,2.6,1.62,71.2,4.4,10.6,88.516776,0.15,-0.554052211452444
2,0,2.2,2.8,46.6,6.817215,0.412403046,3.63829121084975,1.53,4.2,1.364,49.6,5.2,4.2,109.168776,0.17,-1.04228593565765
2,0,4,7,58,7.3344755,0.440429615,4.00745612409171,1.4,6,1.7,55.5,5.5,6,139.47394,0.4,-0.77312752535633
2,0,2.5,7,47.5,7.1888455,0.202202115,3.76498104908153,1.425,4.5,1.52,51.5,5,4.5,114.40744,0.04,-1.01003786075941
2,0.5,6.5,14,77,6.82892915,0.32445621,3.59800095552633,1.675,4,1.56,65,6,9,192.66559,0.12,-0.680700114457949
2,0,3,7,48,7.147879,0.428260615,3.86286150796621,1.4,5,1.565,53,5,5,115.94469,0.13,-0.906375549656303
2,0,3.5,14,73.5,7.7068005,0.572680025,4.24860948224364,1.4,5.5,1.93,53.5,6,5.5,182.39394,0.86,-0.91359146445663
2,0,2,7,56,6.8834155,0.320075715,3.65954978732693,1.625,4,1.36,38.5,5.5,4,134.926865,0.28,-0.971051566858449
2,0,6.5,7,51.5,8.471884,-0.145570385,4.39091721131078,1.4,3.5,1.575,64,5,8.5,123.17844,0.15,-0.823118102859525
2,0,2.5,7,56.5,7.0918485,0.381074115,3.80655947702156,1.5,4.5,1.415,50.5,5.5,4.5,136.08594,0.17,-0.990126338757335
2,0,3.4,11.2,67,7.4635328,0.373487384,4.06539028622534,1.43,5.4,1.58,53.4,5.8,5.4,164.358304,0.4,-1.29903717935937
2,0,2.8,11.2,62.8,7.4052808,0.278196384,3.96515211219859,1.44,4.8,1.508,51.8,5.6,4.8,154.331704,0.04,-1.04432502065808
2,0.2,4.4,14,74.6,7.26131426,0.327098022,3.89385024141273,1.54,4.6,1.524,57.2,6,6.6,185.634964,0.12,-1.06219500865606
2,0,3,11.2,63,7.3888942,0.368619784,4.00606867375447,1.43,5,1.526,52.4,5.6,5,154.946604,0.13,-1.07057012835773
2,0,3.2,14,73.2,7.6124628,0.426387548,4.1615341255317,1.43,5.2,1.672,52.6,6,5.2,181.526304,0.86,-1.11633641065689
2,0,2.6,11.2,66.2,7.2831088,0.325345824,3.92035863968639,1.52,4.6,1.444,46.6,5.8,4.6,162.539474,0.28,-0.890675533554685
2,0,4.4,11.2,64.4,7.9184962,0.139087384,4.2167401020322,1.43,4.4,1.53,56.8,5.6,6.4,157.840104,0.15,-1.06913527215417
2,0,2.8,11.2,66.4,7.366482,0.349745184,3.98261002552307,1.47,4.8,1.466,51.4,5.8,4.8,163.003104,0.17,-0.993243674961349
2,0,5,0,43,7.11938,0.552,3.912728026534,1.35,7,1.9,59,5,7,98,0,-0.559478977759653
2,0,2.6,0,26.2,6.886372,0.170836,3.54087088284612,1.39,4.6,1.612,52.6,4.2,4.6,57.8936,0.36,-1.08503855725482
2,0.8,9,11.2,73.4,6.31050584,0.366442552,3.29296912131185,1.79,3.8,1.676,74.2,5.8,11.8,183.10664,0.28,0.951984958342138
2,0,3.4,0,27,6.8208256,0.5325296,3.68930227919587,1.35,5.4,1.684,55,4.2,5.4,60.3532,0.27,-1.32006981035644
2,0,4.2,11.2,67.8,7.7151,0.763600656,4.29620030704008,1.35,6.2,2.268,55.8,5.8,6.2,166.672,0.46,-0.898258257758215
2,0,1.8,0,39.8,6.397684,0.35943376,3.38355994702709,1.71,3.8,1.356,31.8,5,3.8,90.72468,0.68,-1.04695894655649
2,0,9,0,32.6,8.9392336,-0.3856,4.52874656202281,1.35,3,1.7,72.6,4.2,11,71.9272,0.25,-0.425848361358447
2,0,2.6,0,40.6,6.7311768,0.4570312,3.60364342200796,1.51,4.6,1.444,51,5,4.6,92.5792,0.57,-1.02439553925703
2,0,3.5,0,32.5,6.97375,0.3137725,3.67598456825265,1.375,5.5,1.72,55,4.5,5.5,72.9335,0.36,-0.828095745359832
2,0.5,7.5,7,62,6.61383365,0.436026595,3.51295154388615,1.625,5,1.76,68.5,5.5,10,151.19165,0.28,-0.391304053758148
2,0,4,0,33,6.9327835,0.539831,3.77155133252131,1.35,6,1.765,56.5,4.5,6,74.47075,0.27,-0.715812323555809
2,0,4.5,7,58.5,7.491705,0.68425041,4.14818101065063,1.35,6.5,2.13,57,5.5,6.5,140.92,0.46,-0.559483467556646
2,0,3,0,41,6.66832,0.4316461,3.5730454867091,1.575,5,1.56,42,5,5,93.452925,0.68,-0.866000930959643
2,0,7.5,0,36.5,8.2567885,-0.034,4.28712487495547,1.35,4.5,1.775,67.5,4.5,9.5,81.7045,0.25,-0.413517114654468
2,0,3.5,0,41.5,6.876753,0.4926445,3.71658016687247,1.45,5.5,1.615,54,5,5.5,94.612,0.57,-0.908698585560131
2,0,4.4,0,38.8,7.061128,0.456709,3.81625396494833,1.36,6.4,1.828,57.4,4.8,6.4,87.9734,0.36,-0.682164223059743
2,0.2,6,2.8,50.6,6.91716146,0.505610638,3.74762959962886,1.46,6.2,1.844,62.8,5.2,8.2,119.27666,0.28,-0.499348350061126
2,0,4.6,0,39,7.0447414,0.5471324,3.8556340406305,1.35,6.6,1.846,58,4.8,6.6,88.5883,0.27,-0.670219241855165
2,0,4.8,2.8,49.2,7.26831,0.604900164,4.00526150257126,1.35,6.8,1.992,58.2,5.2,6.8,115.168,0.46,-0.650231119757308
2,0,4.2,0,42.2,6.938956,0.50385844,3.77314256285292,1.44,6.2,1.764,52.2,5,6.2,96.18117,0.68,-0.884090650756633
2,0,6,0,40.4,7.5743434,0.3176,4.05839440157424,1.35,6,1.85,62.4,4.8,8,91.4818,0.25,-0.596463874257978
2,0,4.4,0,42.4,7.0223292,0.5282578,3.83305630419259,1.39,6.4,1.786,57,5,6.4,96.6448,0.57,-0.750802353758417
2,0,2,0,22,6.82812,0.075545,3.45356550580431,1.4,4,1.54,51,4,4,47.867,0,-1.01043745985859
2,0.8,8.4,11.2,69.2,6.25225384,0.271151552,3.21177612664041,1.8,3.2,1.604,72.6,5.6,11.2,173.08004,0.0800000000000001,-0.0880489631553871
2,0,2.8,0,22.8,6.7625736,0.4372386,3.59833710786844,1.36,4.8,1.612,53.4,4,4.8,50.3266,0.0899999999999999,-0.981460193258471
2,0,3.6,11.2,63.6,7.656848,0.668309656,4.19027117263692,1.36,5.6,2.196,54.2,5.6,5.6,156.6454,0.82,-1.05366464795858
2,0,1.2,0,35.6,6.339432,0.26414276,3.30013330237031,1.72,3.2,1.284,30.2,4.8,3.2,80.69808,0.32,-0.98838331355816
2,0,8.4,0,28.4,8.8809816,-0.480891,4.41708365783739,1.36,2.4,1.628,71,4,10.4,61.9006,0.11,-0.338536282454669
2,0,2,0,36.4,6.6729248,0.3617402,3.51479029573137,1.52,4,1.372,49.4,4.8,4,82.5526,0.21,-1.02066703535726
